사용일자,호선명,역명,승차승객수,하차승객수
2022-05-29,9호선,당산,10396,10060
2022-05-29,9호선,선유도,3441,3397
2022-05-29,9호선,신목동,2119,1895
2022-05-29,9호선,염창,9507,9369
2022-05-29,9호선,등촌,5425,5443
2022-05-29,9호선,증미,3163,3053
2022-05-29,9호선,가양,12312,11838
2022-05-29,9호선,양천향교,4561,4740
2022-05-29,9호선,마곡나루,6329,6297
2022-05-29,9호선,신방화,3696,3623
2022-05-29,9호선,공항시장,1828,2033
2022-05-29,9호선,김포공항,8015,12158
2022-05-29,9호선,개화,1254,1146
2022-05-30,9호선,신논현,31579,31308
2022-05-30,9호선,사평,3928,3806
2022-05-30,9호선,고속터미널,12991,16340
2022-05-30,9호선,신반포,3842,3783
2022-05-30,9호선,구반포,1334,1388
2022-05-30,9호선,동작,2057,1719
2022-05-30,9호선,흑석,9612,9971
2022-05-30,9호선,노들,4725,3917
2022-05-30,9호선,노량진,26874,26543
2022-05-30,9호선,샛강,7055,6776
2022-05-30,9호선,여의도,30049,29669
2022-05-30,9호선,국회의사당,16105,16942
2022-05-30,9호선,당산,18794,19481
2022-05-30,9호선,선유도,9354,8999
2022-05-30,9호선,신목동,4840,4199
2022-05-30,9호선,염창,18281,17720
2022-05-30,9호선,등촌,12025,11511
2022-05-30,9호선,증미,7778,7621
2022-05-30,9호선,가양,22073,21597
2022-05-30,9호선,양천향교,10738,10986
2022-05-30,9호선,마곡나루,12833,12996
2022-05-30,9호선,신방화,7189,6862
2022-05-30,9호선,공항시장,3029,3301
2022-05-30,9호선,김포공항,7474,11357
2022-05-30,9호선,개화,3022,2043
2022-05-31,9호선,신논현,34326,35414
2022-05-31,9호선,사평,4167,3933
2022-05-31,9호선,고속터미널,14682,18028
2022-05-31,9호선,신반포,4174,3963
2022-05-31,9호선,구반포,1874,1934
2022-05-31,9호선,동작,2373,1963
2022-05-31,9호선,흑석,10253,10483
2022-05-31,9호선,노들,5264,4389
2022-05-31,9호선,노량진,28781,28433
2022-05-31,9호선,샛강,7725,7389
2022-05-31,9호선,여의도,30999,30843
2022-05-31,9호선,국회의사당,16309,17469
2022-05-31,9호선,당산,20521,20954
2022-05-31,9호선,선유도,9832,9375
2022-05-31,9호선,신목동,4972,4171
2022-05-31,9호선,염창,19415,18223
2022-05-31,9호선,등촌,12428,11569
2022-05-31,9호선,증미,8061,7715
2022-05-31,9호선,가양,23218,22376
2022-05-31,9호선,양천향교,11191,11181
2022-05-31,9호선,마곡나루,13994,13930
2022-05-31,9호선,신방화,7527,7199
2022-05-31,9호선,공항시장,3286,3427
2022-05-31,9호선,김포공항,8169,11591
2022-05-31,9호선,개화,2981,2009
2022-06-01,9호선,신논현,19170,18393
2022-06-01,9호선,사평,2329,2187
2022-06-01,9호선,고속터미널,12284,16345
2022-06-01,9호선,신반포,2599,2638
2022-06-01,9호선,구반포,593,628
2022-06-01,9호선,동작,2173,1993
2022-06-01,9호선,흑석,5484,5240
2022-06-01,9호선,노들,3181,2763
2022-06-01,9호선,노량진,19061,19249
2022-06-01,9호선,샛강,3073,2577
2022-06-01,9호선,여의도,10860,10481
2022-06-01,9호선,국회의사당,3699,3755
2022-06-01,9호선,당산,11066,10238
2022-06-01,9호선,선유도,3873,3781
2022-06-01,9호선,신목동,2225,2031
2022-06-01,9호선,염창,10512,9939
2022-06-01,9호선,등촌,6356,6250
2022-06-01,9호선,증미,3560,3428
2022-06-01,9호선,가양,11922,11423
2022-06-01,9호선,양천향교,5361,5332
2022-06-01,9호선,마곡나루,6981,7109
2022-06-01,9호선,신방화,4268,4038
2022-06-01,9호선,공항시장,2085,2247
2022-06-01,9호선,김포공항,7648,10936
2022-06-01,9호선,개화,1342,1125
2022-06-02,9호선,신논현,32462,32142
2022-06-02,9호선,사평,3937,3846
2022-06-02,9호선,고속터미널,13756,17116
2022-06-02,9호선,신반포,3973,3943
2022-06-02,9호선,구반포,1333,1399
2022-06-02,9호선,동작,2808,2524
2022-06-02,9호선,흑석,9546,9707
2022-06-02,9호선,노들,4918,4202
2022-06-02,9호선,노량진,27075,26597
2022-06-02,9호선,샛강,6999,6796
2022-06-02,9호선,여의도,29737,29603
2022-06-02,9호선,국회의사당,16395,17369
2022-06-02,9호선,당산,19825,20009
2022-06-02,9호선,선유도,9600,9112
2022-06-02,9호선,신목동,4840,4148
2022-06-02,9호선,염창,18609,17911
2022-06-02,9호선,등촌,12123,11679
2022-06-02,9호선,가양,22497,21907
2022-06-02,9호선,양천향교,10750,10984
2022-06-02,9호선,마곡나루,13402,13182
2022-06-02,9호선,신방화,7306,7027
2022-06-02,9호선,공항시장,3217,3473
2022-06-02,9호선,김포공항,7545,11869
2022-06-02,9호선,개화,2978,1998
2022-06-02,9호선,증미,7834,7670
2022-06-03,9호선,노들,5146,4192
2022-06-03,9호선,흑석,9998,9780
2022-06-03,9호선,동작,3070,2841
2022-06-03,9호선,노량진,28749,27804
2022-06-03,9호선,샛강,7945,7571
2022-06-03,9호선,여의도,30342,29283
2022-06-03,9호선,국회의사당,16179,16655
2022-06-03,9호선,당산,20562,20402
2022-06-03,9호선,선유도,9713,8870
2022-06-03,9호선,신목동,4816,4069
2022-06-03,9호선,염창,19069,18033
2022-06-03,9호선,등촌,12545,11845
2022-06-03,9호선,증미,8019,7661
2022-06-03,9호선,가양,23005,21949
2022-06-03,9호선,양천향교,11011,10787
2022-06-03,9호선,마곡나루,13214,13198
2022-06-03,9호선,신방화,7398,6981
2022-06-03,9호선,공항시장,3257,3365
2022-06-03,9호선,김포공항,8730,14232
2022-06-03,9호선,개화,2884,2073
2022-06-03,9호선,구반포,1449,1415
2022-06-03,9호선,신반포,4215,4144
2022-06-03,9호선,고속터미널,16072,23075
2022-06-03,9호선,사평,4084,3932
2022-06-03,9호선,신논현,34207,35451
2022-06-04,9호선,신논현,25052,25479
2022-06-04,9호선,사평,2512,2263
2022-06-04,9호선,고속터미널,16055,24854
2022-06-04,9호선,신반포,3423,3412
2022-06-04,9호선,구반포,1284,1400
2022-06-04,9호선,동작,3518,3540
2022-06-04,9호선,흑석,6250,6101
2022-06-04,9호선,노들,3725,3088
2022-06-04,9호선,노량진,21486,20955
2022-06-04,9호선,샛강,3203,2848
2022-06-04,9호선,여의도,13081,13009
2022-06-04,9호선,국회의사당,4882,5008
2022-06-04,9호선,당산,13699,12502
2022-06-04,9호선,선유도,4428,4080
2022-06-04,9호선,신목동,2642,2156
2022-06-04,9호선,염창,12777,11210
2022-06-04,9호선,등촌,7763,7111
2022-06-04,9호선,증미,4207,3823
2022-06-04,9호선,가양,14898,13895
2022-06-04,9호선,양천향교,6231,5565
2022-06-04,9호선,마곡나루,8595,8584
2022-06-04,9호선,신방화,5029,4562
2022-06-04,9호선,공항시장,2412,2402
2022-06-04,9호선,김포공항,8237,12195
2022-06-04,9호선,개화,1536,1338
2022-06-05,9호선,신논현,15717,15779
2022-06-05,9호선,사평,1722,1606
2022-06-05,9호선,고속터미널,11654,16426
2022-06-05,9호선,신반포,2027,2118
2022-06-05,9호선,구반포,472,506
2022-06-05,9호선,동작,3990,3837
2022-06-05,9호선,흑석,4117,4302
2022-06-05,9호선,노들,2810,2495
2022-06-05,9호선,노량진,15424,15945
2022-06-05,9호선,샛강,2154,1871
2022-06-05,9호선,여의도,10573,9398
2022-06-05,9호선,국회의사당,5042,4911
2022-06-05,9호선,당산,9593,9088
2022-06-05,9호선,선유도,3099,3001
2022-06-05,9호선,신목동,1906,1599
2022-06-05,9호선,염창,9305,8978
2022-06-05,9호선,등촌,5469,5131
2022-06-05,9호선,증미,2983,2909
2022-06-05,9호선,가양,11928,11323
2022-06-05,9호선,양천향교,4266,4089
2022-06-05,9호선,마곡나루,6109,6130
2022-06-05,9호선,신방화,3641,3499
2022-06-05,9호선,공항시장,1796,1902
2022-06-05,9호선,김포공항,7622,11181
2022-06-05,9호선,개화,1231,1061
2022-06-06,9호선,신논현,14645,14075
2022-06-06,9호선,사평,1771,1780
2022-06-06,9호선,고속터미널,13753,17312
2022-06-06,9호선,신반포,1996,1991
2022-06-06,9호선,구반포,566,577
2022-06-06,9호선,동작,12278,12510
2022-06-06,9호선,흑석,4648,4763
2022-06-06,9호선,노들,2646,2365
2022-06-06,9호선,노량진,16079,17037
2022-06-06,9호선,샛강,2378,2210
2022-06-06,9호선,여의도,9843,9119
2022-06-06,9호선,국회의사당,3318,3371
2022-06-06,9호선,당산,8703,9039
2022-06-06,9호선,선유도,3014,2939
2022-06-06,9호선,신목동,1878,1684
2022-06-06,9호선,염창,8814,8776
2022-06-06,9호선,등촌,5516,5735
2022-06-06,9호선,증미,2993,3095
2022-06-06,9호선,가양,9824,10092
2022-06-06,9호선,양천향교,4285,4521
2022-06-06,9호선,마곡나루,5596,5893
2022-06-06,9호선,신방화,3480,3498
2022-06-06,9호선,공항시장,1704,1880
2022-06-06,9호선,김포공항,7639,11247
2022-06-06,9호선,개화,1104,1033
2022-06-07,9호선,개화,3021,2080
2022-06-07,9호선,김포공항,7445,10868
2022-06-07,9호선,공항시장,3170,3439
2022-06-07,9호선,신방화,7091,6882
2022-06-07,9호선,마곡나루,13169,13259
2022-06-07,9호선,양천향교,10461,10939
2022-06-07,9호선,가양,22464,21957
2022-06-07,9호선,증미,7849,7703
2022-06-07,9호선,등촌,12385,11777
2022-06-07,9호선,염창,18783,18171
2022-06-07,9호선,신목동,4835,4130
2022-06-07,9호선,선유도,9546,9192
2022-06-07,9호선,당산,19421,20072
2022-06-07,9호선,국회의사당,17537,18561
2022-06-07,9호선,여의도,29889,29538
2022-06-07,9호선,샛강,7022,7026
2022-06-07,9호선,노량진,26920,26600
2022-06-07,9호선,노들,4913,4083
2022-06-07,9호선,흑석,9709,10045
2022-06-07,9호선,동작,2447,2035
2022-06-07,9호선,구반포,1348,1377
2022-06-07,9호선,신반포,3992,3885
2022-06-07,9호선,고속터미널,13523,16372
2022-06-07,9호선,사평,3908,3877
2022-06-07,9호선,신논현,31987,31869
2022-06-08,9호선,개화,2964,2038
2022-06-08,9호선,김포공항,7562,10943
2022-06-08,9호선,공항시장,3132,3391
2022-06-08,9호선,신방화,7486,7245
2022-06-08,9호선,마곡나루,13440,13404
2022-06-08,9호선,양천향교,10728,11045
2022-06-08,9호선,가양,22845,22466
2022-06-08,9호선,증미,8019,7792
2022-06-08,9호선,등촌,12438,11878
2022-06-08,9호선,염창,18866,18257
2022-06-08,9호선,신목동,4919,4128
2022-06-08,9호선,선유도,9730,9324
2022-06-08,9호선,당산,20046,20500
2022-06-08,9호선,국회의사당,17928,18785
2022-06-08,9호선,여의도,30617,30034
2022-06-08,9호선,샛강,7047,6942
2022-06-08,9호선,노량진,27238,26840
2022-06-08,9호선,노들,5131,4334
2022-06-08,9호선,흑석,10041,10134
2022-06-08,9호선,동작,2282,1816
2022-06-08,9호선,구반포,1434,1479
2022-06-08,9호선,신반포,4038,3981
2022-06-08,9호선,고속터미널,13328,16206
2022-06-08,9호선,사평,4090,3886
2022-06-08,9호선,신논현,32220,31966
2022-06-09,9호선,신논현,32193,31837
2022-06-09,9호선,사평,4059,3929
2022-06-09,9호선,고속터미널,13576,16581
2022-06-09,9호선,신반포,4004,3998
2022-06-09,9호선,구반포,1390,1461
2022-06-09,9호선,동작,2169,1811
2022-06-09,9호선,흑석,9537,9621
2022-06-09,9호선,노들,4895,4085
2022-06-09,9호선,노량진,26864,26315
2022-06-09,9호선,샛강,6870,6900
2022-06-09,9호선,여의도,30497,30147
2022-06-09,9호선,국회의사당,17354,18415
2022-06-09,9호선,당산,20057,20324
2022-06-09,9호선,선유도,9566,9275
2022-06-09,9호선,신목동,4798,4100
2022-06-09,9호선,염창,18974,18104
2022-06-09,9호선,등촌,12253,11735
2022-06-09,9호선,증미,7991,7735
2022-06-09,9호선,가양,22660,22104
2022-06-09,9호선,양천향교,10630,11019
2022-06-09,9호선,마곡나루,13344,13398
2022-06-09,9호선,신방화,7337,7074
2022-06-09,9호선,공항시장,3201,3368
2022-06-09,9호선,김포공항,7688,11681
2022-06-09,9호선,개화,2900,1958
2022-06-10,9호선,개화,2872,1976
2022-06-10,9호선,김포공항,9097,13312
2022-06-10,9호선,공항시장,3287,3471
2022-06-10,9호선,신방화,7642,7209
2022-06-10,9호선,마곡나루,13925,14031
2022-06-10,9호선,양천향교,11128,11064
2022-06-10,9호선,가양,23106,22337
2022-06-10,9호선,증미,8276,7967
2022-06-10,9호선,등촌,12601,11788
2022-06-10,9호선,염창,19422,18406
2022-06-10,9호선,신목동,4879,4105
2022-06-10,9호선,선유도,9799,9061
2022-06-10,9호선,당산,20976,21166
2022-06-10,9호선,국회의사당,17496,18657
2022-06-10,9호선,여의도,31396,29846
2022-06-10,9호선,샛강,7552,7325
2022-06-10,9호선,노량진,28608,27669
2022-06-10,9호선,노들,5022,4155
2022-06-10,9호선,흑석,9681,9854
2022-06-10,9호선,동작,2620,2205
2022-06-10,9호선,구반포,1399,1471
2022-06-10,9호선,신반포,4114,4029
2022-06-10,9호선,고속터미널,15387,19994
2022-06-10,9호선,사평,4166,3862
2022-06-10,9호선,신논현,35217,35955
2022-06-11,9호선,동작,2340,2045
2022-06-11,9호선,개화,1547,1348
2022-06-11,9호선,김포공항,8350,12329
2022-06-11,9호선,공항시장,2440,2509
2022-06-11,9호선,신방화,5217,4820
2022-06-11,9호선,마곡나루,9151,9025
2022-06-11,9호선,양천향교,6604,6096
2022-06-11,9호선,가양,15304,14463
2022-06-11,9호선,증미,4391,4113
2022-06-11,9호선,등촌,7971,7433
2022-06-11,9호선,염창,13065,11796
2022-06-11,9호선,신목동,2823,2282
2022-06-11,9호선,선유도,4558,4089
2022-06-11,9호선,당산,14279,13425
2022-06-11,9호선,국회의사당,5166,5410
2022-06-11,9호선,여의도,13698,13361
2022-06-11,9호선,샛강,3178,3019
2022-06-11,9호선,노량진,22187,21592
2022-06-11,9호선,노들,3810,3256
2022-06-11,9호선,흑석,6355,6338
2022-06-11,9호선,구반포,1051,1131
2022-06-11,9호선,신반포,3526,3449
2022-06-11,9호선,고속터미널,15186,21091
2022-06-11,9호선,사평,2598,2326
2022-06-11,9호선,신논현,26076,26649
2022-06-12,9호선,신논현,15883,15098
2022-06-12,9호선,사평,1971,1940
2022-06-12,9호선,고속터미널,11959,16518
2022-06-12,9호선,신반포,2442,2604
2022-06-12,9호선,구반포,572,542
2022-06-12,9호선,동작,1478,1211
2022-06-12,9호선,흑석,4197,4396
2022-06-12,9호선,노들,2908,2501
2022-06-12,9호선,노량진,15058,15968
2022-06-12,9호선,샛강,2242,2004
2022-06-12,9호선,여의도,10035,9280
2022-06-12,9호선,국회의사당,5415,5060
2022-06-12,9호선,당산,9995,9689
2022-06-12,9호선,선유도,3172,3027
2022-06-12,9호선,신목동,1966,1711
2022-06-12,9호선,염창,9429,9499
2022-06-12,9호선,등촌,5353,5476
2022-06-12,9호선,증미,2866,2812
2022-06-12,9호선,가양,11395,10954
2022-06-12,9호선,양천향교,4393,4603
2022-06-12,9호선,마곡나루,6004,6212
2022-06-12,9호선,신방화,3559,3539
2022-06-12,9호선,공항시장,1857,2021
2022-06-12,9호선,김포공항,7803,11382
2022-06-12,9호선,개화,1114,1043
2022-06-13,9호선,개화,2961,2006
2022-06-13,9호선,김포공항,7463,10944
2022-06-13,9호선,공항시장,3081,3374
2022-06-13,9호선,신방화,7248,6988
2022-06-13,9호선,마곡나루,12900,12929
2022-06-13,9호선,양천향교,10575,10797
2022-06-13,9호선,가양,22297,21688
2022-06-13,9호선,증미,7989,7723
2022-06-13,9호선,등촌,12360,11817
2022-06-13,9호선,염창,18404,17895
2022-06-13,9호선,신목동,4690,4060
2022-06-13,9호선,선유도,9409,8981
2022-06-13,9호선,당산,19029,19664
2022-06-13,9호선,국회의사당,17890,18640
2022-06-13,9호선,여의도,28651,28485
2022-06-13,9호선,샛강,6821,6733
2022-06-13,9호선,노량진,26040,26675
2022-06-13,9호선,노들,4755,3957
2022-06-13,9호선,흑석,9316,9561
2022-06-13,9호선,동작,2177,1740
2022-06-13,9호선,구반포,1357,1399
2022-06-13,9호선,신반포,3837,3624
2022-06-13,9호선,고속터미널,13043,16314
2022-06-13,9호선,사평,3903,3832
2022-06-13,9호선,신논현,31161,30295
2022-06-14,9호선,개화,2993,2021
2022-06-14,9호선,김포공항,7548,11249
2022-06-14,9호선,공항시장,3193,3435
2022-06-14,9호선,신방화,7390,7072
2022-06-14,9호선,마곡나루,13686,13618
2022-06-14,9호선,양천향교,10678,11016
2022-06-14,9호선,가양,22871,22296
2022-06-14,9호선,증미,8029,7842
2022-06-14,9호선,등촌,12391,11731
2022-06-14,9호선,염창,18915,18294
2022-06-14,9호선,신목동,4859,4124
2022-06-14,9호선,선유도,9697,9274
2022-06-14,9호선,당산,20054,20584
2022-06-14,9호선,국회의사당,17714,18489
2022-06-14,9호선,여의도,31283,30377
2022-06-14,9호선,샛강,6942,7000
2022-06-14,9호선,노량진,26791,26450
2022-06-14,9호선,노들,4852,4085
2022-06-14,9호선,흑석,9454,9747
2022-06-14,9호선,동작,2194,1743
2022-06-14,9호선,구반포,1408,1428
2022-06-14,9호선,신반포,3860,3766
2022-06-14,9호선,고속터미널,13329,16382
2022-06-14,9호선,사평,4107,4022
2022-06-14,9호선,신논현,32590,31966
2022-06-15,9호선,개화,2837,1933
2022-06-15,9호선,김포공항,7506,11529
2022-06-15,9호선,공항시장,3219,3531
2022-06-15,9호선,신방화,7394,7132
2022-06-15,9호선,마곡나루,13340,13341
2022-06-15,9호선,양천향교,10679,11063
2022-06-15,9호선,가양,22610,22207
2022-06-15,9호선,증미,7854,7638
2022-06-15,9호선,등촌,12458,11609
2022-06-15,9호선,염창,18695,18126
2022-06-15,9호선,신목동,4725,4082
2022-06-15,9호선,선유도,9679,9429
2022-06-15,9호선,당산,20203,20477
2022-06-15,9호선,국회의사당,18353,19182
2022-06-15,9호선,여의도,31509,30489
2022-06-15,9호선,샛강,6944,6914
2022-06-15,9호선,노량진,26853,25960
2022-06-15,9호선,노들,4910,4096
2022-06-15,9호선,흑석,9662,9719
2022-06-15,9호선,동작,2027,1635
2022-06-15,9호선,구반포,1347,1427
2022-06-15,9호선,신반포,3871,3811
2022-06-15,9호선,고속터미널,13548,16865
2022-06-15,9호선,사평,4043,3898
2022-06-15,9호선,신논현,31874,31443
2022-06-16,9호선,개화,3002,2005
2022-06-16,9호선,김포공항,7936,12042
2022-06-16,9호선,공항시장,3258,3509
2022-06-16,9호선,신방화,7483,7185
2022-06-16,9호선,마곡나루,13640,13638
2022-06-16,9호선,양천향교,10700,11046
2022-06-16,9호선,가양,23178,22363
2022-06-16,9호선,증미,7981,7671
2022-06-16,9호선,등촌,12535,11658
2022-06-16,9호선,염창,19270,18573
2022-06-16,9호선,신목동,4924,4254
2022-06-16,9호선,선유도,9785,9463
2022-06-16,9호선,당산,20275,20849
2022-06-16,9호선,국회의사당,17463,19020
2022-06-16,9호선,여의도,31150,30534
2022-06-16,9호선,샛강,6995,7111
2022-06-16,9호선,노량진,26892,26429
2022-06-16,9호선,노들,5039,4219
2022-06-16,9호선,흑석,9662,9741
2022-06-16,9호선,동작,2195,1715
2022-06-16,9호선,구반포,1447,1479
2022-06-16,9호선,신반포,4074,4045
2022-06-16,9호선,고속터미널,14344,17472
2022-06-16,9호선,사평,4085,3794
2022-06-16,9호선,신논현,33001,32714
2022-06-17,9호선,개화,2960,2022
2022-06-17,9호선,김포공항,9039,13940
2022-06-17,9호선,공항시장,3355,3543
2022-06-17,9호선,신방화,7546,7191
2022-06-17,9호선,마곡나루,13669,13740
2022-06-17,9호선,양천향교,10951,10866
2022-06-17,9호선,가양,23259,22331
2022-06-17,9호선,증미,8088,7632
2022-06-17,9호선,등촌,12819,11847
2022-06-17,9호선,염창,19600,18317
2022-06-17,9호선,신목동,4848,4054
2022-06-17,9호선,선유도,9637,8918
2022-06-17,9호선,당산,20930,21010
2022-06-17,9호선,국회의사당,17861,18624
2022-06-17,9호선,여의도,31139,29899
2022-06-17,9호선,샛강,6934,6920
2022-06-17,9호선,노량진,28577,27417
2022-06-17,9호선,노들,5586,4697
2022-06-17,9호선,흑석,10026,9958
2022-06-17,9호선,동작,2811,2276
2022-06-17,9호선,구반포,1472,1506
2022-06-17,9호선,신반포,4088,4054
2022-06-17,9호선,고속터미널,16161,21973
2022-06-17,9호선,사평,4298,3998
2022-06-17,9호선,신논현,35652,36642
2022-06-18,9호선,신논현,27142,27740
2022-06-18,9호선,사평,2800,2534
2022-06-18,9호선,고속터미널,15840,23032
2022-06-18,9호선,신반포,3279,3275
2022-06-18,9호선,구반포,1097,1147
2022-06-18,9호선,동작,1892,1638
2022-06-18,9호선,흑석,6273,6189
2022-06-18,9호선,노들,4332,3675
2022-06-18,9호선,노량진,21800,21403
2022-06-18,9호선,샛강,3159,2925
2022-06-18,9호선,여의도,13701,13176
2022-06-18,9호선,국회의사당,5153,5421
2022-06-18,9호선,당산,14785,13830
2022-06-18,9호선,선유도,4257,3982
2022-06-18,9호선,신목동,2815,2251
2022-06-18,9호선,염창,13590,12195
2022-06-18,9호선,등촌,8031,7397
2022-06-18,9호선,증미,4292,3911
2022-06-18,9호선,가양,15513,14800
2022-06-18,9호선,양천향교,6462,5955
2022-06-18,9호선,마곡나루,9016,9229
2022-06-18,9호선,신방화,5245,4786
2022-06-18,9호선,공항시장,2530,2588
2022-06-18,9호선,김포공항,8869,13311
2022-06-18,9호선,개화,1612,1292
2022-06-19,9호선,신논현,16210,15353
2022-06-19,9호선,사평,1733,1683
2022-06-19,9호선,고속터미널,12461,16927
2022-06-19,9호선,신반포,2175,2391
2022-06-19,9호선,구반포,438,411
2022-06-19,9호선,동작,1405,1167
2022-06-19,9호선,흑석,4097,4354
2022-06-19,9호선,노들,2905,2542
2022-06-19,9호선,노량진,15143,16047
2022-06-19,9호선,샛강,2092,1916
2022-06-19,9호선,여의도,9669,8756
2022-06-19,9호선,국회의사당,5379,5065
2022-06-19,9호선,당산,9867,9695
2022-06-19,9호선,선유도,3082,2903
2022-06-19,9호선,신목동,2014,1788
2022-06-19,9호선,염창,9411,9296
2022-06-19,9호선,등촌,5336,5422
2022-06-19,9호선,증미,3072,3118
2022-06-19,9호선,가양,11684,11519
2022-06-19,9호선,양천향교,4377,4572
2022-06-19,9호선,마곡나루,6220,6353
2022-06-19,9호선,신방화,3706,3668
2022-06-19,9호선,공항시장,1817,2026
2022-06-19,9호선,김포공항,7771,12087
2022-06-19,9호선,개화,1128,1047
2022-06-20,9호선,개화,2956,2020
2022-06-20,9호선,김포공항,7934,11635
2022-06-20,9호선,공항시장,3238,3406
2022-06-20,9호선,신방화,7381,7120
2022-06-20,9호선,마곡나루,13222,13238
2022-06-20,9호선,양천향교,10545,10863
2022-06-20,9호선,등촌,12247,11672
2022-06-20,9호선,염창,18696,18068
2022-06-20,9호선,신목동,4760,4074
2022-06-20,9호선,선유도,9835,9403
2022-06-20,9호선,당산,19097,19564
2022-06-20,9호선,국회의사당,16827,17740
2022-06-20,9호선,여의도,30475,29786
2022-06-20,9호선,샛강,6885,6945
2022-06-20,9호선,노량진,25796,25772
2022-06-20,9호선,노들,4930,4007
2022-06-20,9호선,흑석,9620,9871
2022-06-20,9호선,동작,2338,1982
2022-06-20,9호선,구반포,1369,1377
2022-06-20,9호선,신반포,4065,3924
2022-06-20,9호선,고속터미널,13732,16951
2022-06-20,9호선,사평,4019,3819
2022-06-20,9호선,신논현,32325,31629
2022-06-20,9호선,증미,7943,7808
2022-06-20,9호선,가양,22576,22179
2022-06-21,9호선,개화,3027,2029
2022-06-21,9호선,김포공항,8067,12041
2022-06-21,9호선,공항시장,3147,3492
2022-06-21,9호선,신방화,7431,7194
2022-06-21,9호선,마곡나루,13669,13641
2022-06-21,9호선,양천향교,10795,11008
2022-06-21,9호선,가양,22957,22344
2022-06-21,9호선,증미,8147,7911
2022-06-21,9호선,등촌,12537,11831
2022-06-21,9호선,염창,18956,18387
2022-06-21,9호선,신목동,4792,4126
2022-06-21,9호선,선유도,9745,9399
2022-06-21,9호선,당산,20479,20792
2022-06-21,9호선,국회의사당,18300,19122
2022-06-21,9호선,여의도,31639,30809
2022-06-21,9호선,샛강,7163,7349
2022-06-21,9호선,노량진,26866,26361
2022-06-21,9호선,노들,5020,4239
2022-06-21,9호선,흑석,9988,10261
2022-06-21,9호선,동작,2194,1780
2022-06-21,9호선,구반포,1343,1369
2022-06-21,9호선,신반포,4072,3878
2022-06-21,9호선,고속터미널,14374,17774
2022-06-21,9호선,신논현,33447,33217
2022-06-21,9호선,사평,4087,3918
2022-06-22,9호선,신논현,33814,33333
2022-06-22,9호선,사평,4175,4069
2022-06-22,9호선,고속터미널,14559,18171
2022-06-22,9호선,신반포,4192,4158
2022-06-22,9호선,구반포,1437,1454
2022-06-22,9호선,동작,2587,2056
2022-06-22,9호선,흑석,9466,9623
2022-06-22,9호선,노들,5153,4208
2022-06-22,9호선,노량진,27500,26772
2022-06-22,9호선,샛강,7085,7227
2022-06-22,9호선,여의도,31860,31292
2022-06-22,9호선,국회의사당,17979,18873
2022-06-22,9호선,당산,20381,20789
2022-06-22,9호선,선유도,9941,9479
2022-06-22,9호선,신목동,5013,4317
2022-06-22,9호선,염창,19050,18582
2022-06-22,9호선,등촌,12614,11874
2022-06-22,9호선,증미,8212,7920
2022-06-22,9호선,가양,22791,22126
2022-06-22,9호선,양천향교,10773,11104
2022-06-22,9호선,마곡나루,13728,13669
2022-06-22,9호선,신방화,7506,7273
2022-06-22,9호선,공항시장,3219,3453
2022-06-22,9호선,김포공항,7968,12959
2022-06-22,9호선,개화,2972,2041
2022-06-23,9호선,신논현,31644,31540
2022-06-23,9호선,사평,4205,4216
2022-06-23,9호선,고속터미널,13014,17194
2022-06-23,9호선,신반포,4025,4114
2022-06-23,9호선,구반포,1323,1297
2022-06-23,9호선,동작,2168,1913
2022-06-23,9호선,흑석,8544,8857
2022-06-23,9호선,노들,4764,4187
2022-06-23,9호선,노량진,26007,24945
2022-06-23,9호선,샛강,7380,6875
2022-06-23,9호선,여의도,32599,30102
2022-06-23,9호선,국회의사당,19045,18724
2022-06-23,9호선,당산,19930,19949
2022-06-23,9호선,선유도,10058,9401
2022-06-23,9호선,신목동,4614,4070
2022-06-23,9호선,염창,18314,17634
2022-06-23,9호선,등촌,11974,11849
2022-06-23,9호선,증미,8012,7933
2022-06-23,9호선,가양,21661,21199
2022-06-23,9호선,양천향교,10671,10987
2022-06-23,9호선,마곡나루,13227,12815
2022-06-23,9호선,신방화,7188,7309
2022-06-23,9호선,공항시장,3107,3490
2022-06-23,9호선,김포공항,8440,12597
2022-06-23,9호선,개화,2728,1963
2022-06-24,9호선,개화,2790,1868
2022-06-24,9호선,김포공항,9593,14039
2022-06-24,9호선,공항시장,3313,3471
2022-06-24,9호선,신방화,7684,7248
2022-06-24,9호선,마곡나루,13775,13646
2022-06-24,9호선,양천향교,11130,10977
2022-06-24,9호선,가양,23067,22201
2022-06-24,9호선,증미,8300,7851
2022-06-24,9호선,등촌,12636,11628
2022-06-24,9호선,염창,19358,18043
2022-06-24,9호선,신목동,4864,4102
2022-06-24,9호선,선유도,9584,8998
2022-06-24,9호선,당산,21117,21052
2022-06-24,9호선,국회의사당,18415,18914
2022-06-24,9호선,여의도,31987,30601
2022-06-24,9호선,샛강,6782,6768
2022-06-24,9호선,노량진,27668,26976
2022-06-24,9호선,노들,5288,4311
2022-06-24,9호선,흑석,9314,9586
2022-06-24,9호선,동작,2193,1784
2022-06-24,9호선,구반포,1376,1377
2022-06-24,9호선,신반포,4156,4020
2022-06-24,9호선,고속터미널,16141,22279
2022-06-24,9호선,사평,4338,4019
2022-06-24,9호선,신논현,36457,37059
2022-06-25,9호선,동작,2271,2141
